crop,country,iso3_code,aver_n_rate_kg_ha,COD,Agri-Footprint Region,Country,IPCC Climate Koppen,DE EF,DE EF Level,IE Volitisation Factor IPCC,IE EF Volatilization and redeposition,IE Leaching Factor IPCC,IE EF Leaching and runoff,EF urea IPCC,EF transport (global) (kgN/ kgCO2),EF production (global) (kgN/ kgCO2),ISO3,direct_emissions,indirect_emissions_VR,indirect_emissions_LR,indirect_emissions_total,production_emissions,transport_emissions,urea emissions,total_emissions
Oil palm,India,IND,112.316455696203,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,327.40246835443173,654.8049367088635,514.4895931283928,1169.2945298372563,418.94037974683715,31.11165822784823,82.3654008438822,2029.1144370102556
Other cereals,India,IND,65.5082998661312,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,190.95669410977246,381.9133882195449,300.07480502964233,681.9881932491872,244.34595850066935,18.145799062918343,48.03941990182955,1183.4760648243769
Other oil crops,India,IND,49.6218067926006,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,144.64756680043075,289.2951336008615,227.30331925781977,516.5984528586813,185.08933933640023,13.745240481550368,36.38932498124044,896.4699244583031
Pulses,India,IND,28.4309748871332,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,82.87629179599328,165.75258359198656,130.23417282227513,295.98675641426166,106.04753632900683,7.875380043735897,20.84938158389768,513.6353461668954
Rapeseed,India,IND,55.4997335228282,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,161.7817232190442,323.5634464380884,254.22842220135516,577.7918686394436,207.01400604014918,15.373426185823414,40.69980458340735,1002.6608286678678
Residual,India,IND,38.0921240430777,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,111.03854158557151,222.07708317114302,174.48913677732662,396.56621994846967,142.08362268067984,10.551518359932524,27.934224298256982,688.1741268729105
Rice,India,IND,135.365165824731,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,394.58945837909084,789.1789167581817,620.0691488814285,1409.24806563961,504.9120685262467,37.496150933450494,99.2677882714694,2445.513531749867
Roots/tubers,India,IND,86.8277777777778,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,253.10297222222232,506.20594444444464,397.7332420634921,903.9391865079367,323.86761111111116,24.05129444444445,63.67370370370372,1568.6347679894184
Soybeans,India,IND,36.4632252169941,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,106.2903015075378,212.5806030150756,167.02761665470223,379.60821966977784,136.00783005938797,10.100313385107366,26.739698492462338,658.7463631142733
Sugar cane,India,IND,183.970946211229,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,536.2753082057326,1072.5506164114652,842.7183414661512,1915.2689578776162,686.2116293678841,50.95995210051044,134.91202722156794,3323.627874773311
Tea,India,IND,30.0711111111111,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,87.65728888888886,175.3145777777777,137.7471682539682,313.0617460317459,112.16524444444441,8.329697777777776,22.052148148148138,543.2661252910051
Vegetables,India,IND,68.3649281934996,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,199.28376568405133,398.56753136810266,313.1602032177949,711.7277345858976,255.0011821617535,18.93708510959939,50.13428067523304,1235.0840482165347
Wheat,India,IND,112.330516551242,98,South Asia,India,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IND,327.4434557468704,654.8869114937409,514.5540018879391,1169.4409133816798,418.99282673613266,31.115553084694035,82.37571213757747,2029.3684610869543
Cottonseed,Indonesia,IDN,17.7527278336571,99,East Asia,Indonesia,wet,0.012,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IDN,88.71291708876076,103.49840327022092,81.3201739980307,184.8185772682516,66.21767481954099,4.917505609923017,13.018667078015207,357.6853418644916
Fruit primary and citrus fruits and treenuts,Indonesia,IDN,142.858548182699,99,East Asia,Indonesia,wet,0.012,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IDN,713.8845736329729,832.8653359051352,654.3941924968918,1487.2595284020272,532.8623847214673,39.57181784660762,104.76293533397927,2878.3412399370545
Maize,Indonesia,IDN,117.136887307933,99,East Asia,Indonesia,wet,0.012,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IDN,585.3497597187852,682.9080530052495,536.5706130755532,1219.4786660808027,436.9205896585901,32.44691778429744,85.90038402581753,2360.0963172682928
Oil palm,Indonesia,IDN,100.837139760352,99,East Asia,Indonesia,wet,0.012,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IDN,503.897592688159,587.8805248028522,461.90612663081237,1049.7866514336645,376.122531306113,27.931887713617506,73.94723582425813,2031.685898965812
Other oil crops,Indonesia,IDN,4.06557234015393,99,East Asia,Indonesia,wet,0.012,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IDN,20.316245779797786,23.702286743097414,18.623225298147965,42.325512041245375,15.16458482877416,1.1261635382226387,2.981419716112882,81.91392590415283
Residual,Indonesia,IDN,18.4131903188473,99,East Asia,Indonesia,wet,0.012,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IDN,92.01334247903978,107.34889955887975,84.3455639391198,191.69446349799955,68.68119988930043,5.100453718320702,13.503006233821353,370.99246581848183
Rice,Indonesia,IDN,86.8684422163249,99,East Asia,Indonesia,wet,0.012,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IDN,434.0940155324349,506.4430181211742,397.91951423806535,904.3625323592396,324.01928946689185,24.062558493921998,63.70352429197158,1750.2419201444602
Roots/tubers,Indonesia,IDN,68.6169501355142,99,East Asia,Indonesia,wet,0.012,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IDN,342.8887022486124,400.03681929004784,314.3146437278947,714.3514630179425,255.94122400546797,19.006895187537435,50.31909676604375,1382.507381225604
Soybeans,Indonesia,IDN,24.3336804914525,99,East Asia,Indonesia,wet,0.012,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IDN,121.59887765585835,141.8653572651681,111.46563785120348,253.33099511637158,90.76462823311783,6.740429496132343,17.844699027065168,490.2796295285453
Sugar cane,Indonesia,IDN,107.77828427721,99,East Asia,Indonesia,wet,0.012,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IDN,538.5834834309724,628.3473973361343,493.70152647839126,1122.0489238145256,402.01300035399333,29.854584744787175,79.037408469954,2171.537400814232
Vegetables,Indonesia,IDN,139.1283383438,99,East Asia,Indonesia,wet,0.012,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IDN,695.2441821808749,811.118212544354,637.3071669991352,1448.4253795434893,518.948702022374,38.538549721232606,102.0274481187867,2803.1842615867577
Cottonseed,Iran (Islamic Republic of),IRN,161.766397670823,100,Middle East,Iran_(Islamic_Republic_of),dry,0.009,Global,0.11,0.005,0.0,0.011,0.2,0.277,3.73,IRN,606.277348984863,336.82074943603504,741.005648759277,1077.826398195312,603.3886633121698,44.809292154817975,118.62869162527022,2450.930394272433
Fruit primary and citrus fruits and treenuts,Iran (Islamic Republic of),IRN,175.235253023275,100,Middle East,Iran_(Islamic_Republic_of),dry,0.009,Global,0.11,0.005,0.0,0.011,0.2,0.277,3.73,IRN,656.7566947236598,364.8648304020333,802.7026268844733,1167.5674572865066,653.6274937768158,48.54016508744718,128.50585221706834,2654.997663091498
Grassland,Iran (Islamic Republic of),IRN,2.04881054597734,100,Middle East,Iran_(Islamic_Republic_of),dry,0.009,Global,0.11,0.005,0.0,0.011,0.2,0.277,3.73,IRN,7.678649239102216,4.265916243945676,9.385015736680485,13.650931980626162,7.642063336495477,0.5675205212357232,1.5024610670500493,31.04162614450963
Maize,Iran (Islamic Republic of),IRN,188.792436665529,100,Middle East,Iran_(Islamic_Republic_of),dry,0.009,Global,0.11,0.005,0.0,0.011,0.2,0.277,3.73,IRN,707.5670822743075,393.09282348572646,864.8042116685981,1257.8970351543246,704.1957887624231,52.29550495635154,138.44778688805462,2860.403198035461
Other cereals,Iran (Islamic Republic of),IRN,53.7142104601822,100,Middle East,Iran_(Islamic_Republic_of),dry,0.009,Global,0.11,0.005,0.0,0.011,0.2,0.277,3.73,IRN,201.3131873461257,111.8406596367365,246.0494512008203,357.8901108375568,200.35400501647962,14.878836297470471,39.390421004133614,813.8265605017662
Other oil crops,Iran (Islamic Republic of),IRN,90.969139799726,100,Middle East,Iran_(Islamic_Republic_of),dry,0.009,Global,0.11,0.005,0.0,0.011,0.2,0.277,3.73,IRN,340.93934037797305,189.4107446544295,416.70363823974486,606.1143828941744,339.314891452978,25.1984517245241,66.71070251979906,1378.2777689694485
Residual,Iran (Islamic Republic of),IRN,54.8362722243831,100,Middle East,Iran_(Islamic_Republic_of),dry,0.009,Global,0.11,0.005,0.0,0.011,0.2,0.277,3.73,IRN,205.51851454381293,114.17695252434052,251.18929555354916,365.3662480778897,204.53929539694897,15.189647406154121,40.21326629788094,830.8269717226867
Rice,Iran (Islamic Republic of),IRN,126.395925086213,100,Middle East,Iran_(Islamic_Republic_of),dry,0.009,Global,0.11,0.005,0.0,0.011,0.2,0.277,3.73,IRN,473.71387066239964,263.1743725902221,578.9836196984885,842.1579922887106,471.4568005715745,35.011671248881,92.69034506322286,1915.0306798347883
Roots/tubers,Iran (Islamic Republic of),IRN,271.378012088431,100,Middle East,Iran_(Islamic_Republic_of),dry,0.009,Global,0.11,0.005,0.0,0.011,0.2,0.277,3.73,IRN,1017.0860210199979,565.0477894555545,1243.1051368022197,1808.1529262577742,1012.2399850898476,75.17170934849538,199.01054219818275,4111.661183914298
Soybeans,Iran (Islamic Republic of),IRN,13.8261878351131,100,Middle East,Iran_(Islamic_Republic_of),dry,0.009,Global,0.11,0.005,0.0,0.011,0.2,0.277,3.73,IRN,51.81857683631316,28.788098242396202,63.333816133271654,92.12191437566786,51.57168062497186,3.829854030326329,10.139204412416273,209.48123027969547
Vegetables,Iran (Islamic Republic of),IRN,146.163569502413,100,Middle East,Iran_(Islamic_Republic_of),dry,0.009,Global,0.11,0.005,0.0,0.011,0.2,0.277,3.73,IRN,547.8001779851149,304.3334322139528,669.5335508706961,973.8669830846488,545.1901142440005,40.4873087521684,107.18661763510288,2214.531201701035
Wheat,Iran (Islamic Republic of),IRN,49.0469808463135,100,Middle East,Iran_(Islamic_Republic_of),dry,0.009,Global,0.11,0.005,0.0,0.011,0.2,0.277,3.73,IRN,183.82107750043352,102.12282083357418,224.67020583386318,326.79302666743735,182.94523855674936,13.586013694428841,35.96778595396324,743.1131423730124
Grassland,Ireland,IRL,85.6528011541236,102,Europe,Ireland,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IRL,249.6779153642703,499.3558307285406,392.351009858139,891.7068405866796,319.484948304881,23.725825919692237,62.81205417969064,1547.4075843552139
Maize green,Ireland,IRL,160.0,102,Europe,Ireland,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IRL,466.4,932.8,732.9142857142857,1665.7142857142858,596.8,44.32000000000001,117.33333333333333,2890.5676190476197
Other cereals,Ireland,IRL,156.453201970443,102,Europe,Ireland,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IRL,456.0610837438413,912.1221674876826,716.6674173117506,1628.7895847994332,583.5704433497524,43.337536945812715,114.7323481116582,2826.490996950498
Pulses,Ireland,IRL,20.0,102,Europe,Ireland,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IRL,58.3,116.6,91.61428571428571,208.21428571428572,74.6,5.540000000000001,14.666666666666666,361.32095238095246
Rapeseed,Ireland,IRL,180.0,102,Europe,Ireland,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IRL,524.7,1049.4,824.5285714285715,1873.9285714285716,671.4,49.86000000000001,132.0,3251.8885714285716
Residual,Ireland,IRL,108.611111111111,102,Europe,Ireland,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IRL,316.6013888888886,633.2027777777772,497.5164682539677,1130.719246031745,405.119444444444,30.08527777777775,79.64814814814807,1962.1735052910033
Roots/tubers,Ireland,IRL,150.0,102,Europe,Ireland,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IRL,437.25000000000006,874.5000000000001,687.1071428571428,1561.607142857143,559.5,41.550000000000004,110.0,2709.9071428571433
Vegetables,Ireland,IRL,60.0,102,Europe,Ireland,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IRL,174.9,349.8,274.8428571428571,624.6428571428571,223.8,16.62,44.0,1083.962857142857
Wheat,Ireland,IRL,200.0,102,Europe,Ireland,wet,0.007,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,IRL,583.0,1166.0,916.142857142857,2082.142857142857,746.0,55.400000000000006,146.66666666666666,3613.2095238095235
Fruit primary and citrus fruits and treenuts,Israel,ISR,214.285714285714,104,Middle East,Israel,wet,0.009,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ISR,803.112244897958,1249.2857142857126,981.5816326530598,2230.8673469387722,799.2857142857132,59.35714285714278,157.14285714285697,4049.7653061224432
Other cereals,Israel,ISR,200.0,104,Middle East,Israel,wet,0.009,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ISR,749.5714285714284,1166.0,916.142857142857,2082.142857142857,746.0,55.400000000000006,146.66666666666666,3779.780952380952
Other oil crops,Israel,ISR,83.3333333333333,104,Middle East,Israel,wet,0.009,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ISR,312.32142857142844,485.83333333333314,381.7261904761903,867.5595238095234,310.8333333333332,23.083333333333325,61.111111111111086,1574.9087301587294
Residual,Israel,ISR,262.5,104,Middle East,Israel,wet,0.009,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ISR,983.8124999999999,1530.375,1202.4375,2732.8125,979.125,72.7125,192.5,4960.9625
Vegetables,Israel,ISR,270.27027027027,104,Middle East,Israel,wet,0.009,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ISR,1012.9343629343618,1575.675675675674,1238.0308880308867,2813.7065637065607,1008.108108108107,74.86486486486478,198.198198198198,5107.812097812092
Wheat,Israel,ISR,60.0,104,Middle East,Israel,wet,0.009,Global,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ISR,224.87142857142857,349.8,274.8428571428571,624.6428571428571,223.8,16.62,44.0,1133.9342857142856
Fruit primary and citrus fruits and treenuts,Italy,ITA,56.3876651982379,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,399.1843926998113,328.74008810572695,258.2957835116426,587.0358716173696,210.32599118942736,15.6193832599119,41.35095447870779,1253.516593245228
Grassland,Italy,ITA,3.48726114649682,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,24.687318016378565,20.33073248407646,15.974146951774362,36.30487943585082,13.007484076433139,0.9659713375796193,2.5573248407643354,77.52297770700649
Maize,Italy,ITA,194.0,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,1373.3814285714286,1131.02,888.6585714285715,2019.6785714285716,723.62,53.73800000000001,142.26666666666668,4312.684666666667
Maize green,Italy,ITA,149.127659574468,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,1055.7173100303946,869.4142553191484,683.1112006079021,1552.5254559270506,556.2461702127656,41.30836170212764,109.36028368794321,3315.1575815602814
Other cereals,Italy,ITA,76.6287339971551,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,542.4767018898601,446.7455192034143,351.01433651696834,797.7598557203826,285.8251778093885,21.226159317211962,56.19440493124707,1703.4822996680903
Other oil crops,Italy,ITA,35.0,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,247.77500000000003,204.04999999999998,160.32499999999996,364.37499999999994,130.55,9.695,25.666666666666668,778.0616666666667
Pulses,Italy,ITA,0.0,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rapeseed,Italy,ITA,65.0,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,460.1535714285714,378.95,297.7464285714285,676.6964285714284,242.45,18.005000000000003,47.666666666666664,1444.9716666666668
Residual,Italy,ITA,6.44155057540884,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,45.60157696634073,37.554239854633536,29.50690274292635,67.0611425975599,24.026983646274974,1.7843095093882488,4.723803755299817,143.19781647486366
Roots/tubers,Italy,ITA,100.0,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,707.9285714285716,583.0,458.0714285714285,1041.0714285714284,373.0,27.700000000000003,73.33333333333333,2223.0333333333333
Sugar beet,Italy,ITA,90.0,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,637.1357142857144,524.7,412.26428571428573,936.9642857142858,335.7,24.930000000000003,66.0,2000.7300000000002
Vegetables,Italy,ITA,95.0,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,672.5321428571428,553.8500000000001,435.16785714285714,989.0178571428573,354.35,26.315,69.66666666666667,2111.8816666666667
Wheat,Italy,ITA,104.0,105,Europe,Italy,wet,0.017,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,ITA,736.2457142857145,606.3199999999999,476.3942857142857,1082.7142857142856,387.92,28.808000000000003,76.26666666666667,2311.954666666667
Fruit primary and citrus fruits and treenuts,Japan,JPN,154.025,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,384.8424642857143,897.96575,705.5445178571429,1603.510267857143,574.51325,42.664925000000004,112.95166666666667,2718.482573809524
Grassland,Japan,JPN,83.574332909784,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,208.81644037030316,487.2383608640407,382.8301406788891,870.0685015429299,311.73226175349436,23.15009021601017,61.28784413384161,1475.0551380165791
Maize green,Japan,JPN,126.263157894737,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,315.47751879699285,736.1142105263168,578.3754511278203,1314.489661654137,470.96157894736905,34.97489473684215,92.59298245614048,2228.4966365914815
Other cereals,Japan,JPN,73.152,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,182.77549714285715,426.47616,335.0884114285714,761.5645714285714,272.85696,20.263104000000002,53.644800000000004,1291.1049325714287
Residual,Japan,JPN,80.6854838709677,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,201.5984447004607,470.39637096774163,369.59714861751127,839.9935195852529,300.95685483870955,22.349879032258055,59.169354838709644,1424.0680529953909
Rice,Japan,JPN,58.3972789115646,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,145.90977259475213,340.45613605442156,267.5012497570455,607.957385811467,217.82185034013594,16.176046258503394,42.82467120181405,1030.6897262066725
Roots/tubers,Japan,JPN,107.010204081633,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,267.3726384839659,623.8694897959203,490.18317055393743,1114.052660349858,399.14806122449113,29.641826530612345,78.47414965986421,1888.6893362487915
Soybeans,Japan,JPN,17.469387755102,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,43.64851311953343,101.84653061224466,80.02227405247797,181.86880466472263,65.16081632653047,4.839020408163255,12.810884353741466,308.3280388726913
Sugar beet,Japan,JPN,156.543859649123,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,391.13601503759446,912.6507017543871,717.0826942355898,1629.733395989977,583.9085964912288,43.36264912280707,114.79883040935687,2762.939487050964
Sugar cane,Japan,JPN,240.714285714286,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,601.4418367346947,1403.3642857142872,1102.64336734694,2506.0076530612273,897.8642857142868,66.67785714285723,176.52380952380975,4248.515442176876
Tea,Japan,JPN,384.690476190476,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,961.1766326530607,2242.7454761904746,1762.1571598639446,4004.9026360544194,1434.8954761904754,106.55926190476185,282.1063492063491,6789.640356009067
Vegetables,Japan,JPN,154.0,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,384.78,897.82,705.43,1603.25,574.42,42.658,112.93333333333334,2718.041333333333
Wheat,Japan,JPN,145.924528301887,107,East Asia,Japan,wet,0.006,Country,0.11,0.014,0.24,0.011,0.2,0.277,3.73,JPN,364.60285714285766,850.7400000000011,668.4385714285722,1519.1785714285734,544.2984905660385,40.4210943396227,107.01132075471713,2575.5123342318093
Fruit primary and citrus fruits and treenuts,Latvia,LVA,50.0,115,Europe,Latvia,wet,0.007,Regional,0.11,0.014,0.24,0.011,0.2,0.277,3.73,LVA,145.75,291.5,229.03571428571425,520.5357142857142,186.5,13.850000000000001,36.666666666666664,903.3023809523809
